employee_id,name,company,ticker,department,level,performance_score,total_compensation_usd,tenure_years,potential_index,origin_region,socioeconomic_origin,first_generation_professional,adversity_origin_score,mental_strength
TSM-0594,Qing Chiang,TSMC,TSM,Fab/Manufacturing,Senior,70.5,87700,7.9,49.7,South Asia,Middle,No,55.8,54.3
TSM-0595,Fang Liao,TSMC,TSM,Research & AI,Staff,75.4,175300,9.7,71.4,East Asia,Working class,Yes,91.9,77.6
TSM-0596,Ling Liu,TSMC,TSM,Sales & GTM,Principal,82.6,163600,9.7,65.1,East Asia,Upper-middle,No,42.8,72.7
TSM-0597,Yu Chang,TSMC,TSM,Engineering,Staff,81.1,193800,2.3,61.2,East Asia,Middle,No,51.1,56.3
TSM-0598,Qing Yeh,TSMC,TSM,Operations,Senior,76.9,76100,3.3,47.3,Southeast Asia,Lower-middle,Yes,69.0,65.8
TSM-0599,Wei Liao,TSMC,TSM,Sales & GTM,Staff,79.2,93800,8.1,67.4,East Asia,Affluent,No,26.4,79.0
TSM-0600,Xin Su,TSMC,TSM,Operations,VP,86.7,422600,15.8,65.3,East Asia,Affluent,No,25.8,68.0
TSM-0601,Fang Lin,TSMC,TSM,Fab/Manufacturing,Senior,65.1,111200,21.4,52.2,East Asia,Working class,Yes,91.5,59.3
TSM-0602,Jun Liao,TSMC,TSM,Engineering,Staff,94.6,144900,10.6,72.9,East Asia,Upper-middle,No,48.9,83.5
TSM-0603,Sheng Lee,TSMC,TSM,Engineering,Senior Director,84.5,246700,13.3,78.7,East Asia,Middle,Yes,59.5,84.6
TSM-0604,Kai Su,TSMC,TSM,Fab/Manufacturing,Director,92.2,134800,14.5,85.0,East Asia,Middle,No,53.9,97.5
TSM-0605,Ling Chen,TSMC,TSM,Engineering,Senior Director,78.5,451300,13.4,75.6,Southeast Asia,Working class,Yes,88.9,70.4
TSM-0606,Ling Wang,TSMC,TSM,Engineering,Senior,86.0,170600,4.8,56.5,East Asia,Middle,No,43.4,82.1
TSM-0607,Wen Wu,TSMC,TSM,Engineering,Director,96.2,495000,14.1,69.7,East Asia,Affluent,No,25.6,64.8
TSM-0608,Cheng Tseng,TSMC,TSM,Engineering,Senior,77.1,80400,5.6,64.8,East Asia,Working class,Yes,97.6,91.3
TSM-0609,Yi Lee,TSMC,TSM,Operations,Senior,55.7,59600,13.1,58.4,East Asia,Working class,Yes,93.4,62.5
TSM-0610,Shu Lin,TSMC,TSM,Operations,Director,85.0,532500,11.8,81.1,East Asia,Affluent,No,25.6,79.0
TSM-0611,Chih Chang,TSMC,TSM,Finance,Staff,71.2,195800,16.4,59.2,East Asia,Lower-middle,No,72.8,81.8
TSM-0612,Yu Chen,TSMC,TSM,Engineering,Senior Director,92.6,309000,7.2,77.1,East Asia,Middle,Yes,49.5,72.9
TSM-0613,Ling Kuo,TSMC,TSM,Legal & Policy,Staff,86.4,115500,12.6,69.9,East Asia,Middle,No,51.0,49.3
TSM-0614,Fang Lee,TSMC,TSM,Fab/Manufacturing,Senior,88.9,274300,10.4,69.7,East Asia,Upper-middle,No,43.8,62.4
TSM-0615,Cheng Pan,TSMC,TSM,Sales & GTM,Senior,68.8,45700,11.8,67.1,East Asia,Middle,Yes,55.4,64.9
TSM-0616,Hao Yang,TSMC,TSM,Fab/Manufacturing,Director,88.5,268900,6.5,69.6,North America,Affluent,No,23.1,51.8
TSM-0617,Cheng Liao,TSMC,TSM,Sales & GTM,Director,90.3,202300,7.7,77.8,East Asia,Upper-middle,No,36.0,75.6
TSM-0618,Fang Lu,TSMC,TSM,Finance,Senior,72.1,197800,11.9,64.9,East Asia,Lower-middle,Yes,66.2,66.9
TSM-0619,Wei Chao,TSMC,TSM,Operations,Senior,76.4,116500,3.5,66.5,East Asia,Lower-middle,No,74.6,70.7
TSM-0620,Wen Lee,TSMC,TSM,Quality,Staff,70.3,123000,4.1,70.3,East Asia,Lower-middle,No,72.3,68.2
TSM-0621,Jia Chao,TSMC,TSM,Engineering,VP,77.2,346600,10.7,69.9,East Asia,Middle,No,46.7,69.6
TSM-0622,Shu Chen,TSMC,TSM,Fab/Manufacturing,Staff,81.2,363000,7.4,65.4,East Asia,Working class,No,80.5,62.3
TSM-0623,Shu Chen,TSMC,TSM,Engineering,Director,80.7,363500,19.5,81.0,East Asia,Lower-middle,No,61.9,97.6
TSM-0624,Hui Fang,TSMC,TSM,Fab/Manufacturing,Staff,86.2,239800,17.5,57.5,East Asia,Affluent,Yes,34.0,52.5
TSM-0625,Fang Lee,TSMC,TSM,Engineering,Principal,100.0,190500,10.4,62.6,East Asia,Middle,Yes,62.8,57.0
TSM-0626,Chun Yang,TSMC,TSM,Engineering,Senior Director,100.0,347200,8.2,83.3,East Asia,Middle,No,53.0,91.9
TSM-0627,Yi Chiang,TSMC,TSM,Fab/Manufacturing,Senior,75.0,66400,4.7,63.2,East Asia,Upper-middle,No,45.9,77.0
TSM-0628,Mei Chiang,TSMC,TSM,Fab/Manufacturing,Principal,94.4,192400,6.7,76.4,East Asia,Upper-middle,No,42.0,76.6
TSM-0629,Ting Pan,TSMC,TSM,Research & AI,Senior,77.5,216100,7.4,64.3,East Asia,Working class,No,85.6,72.1
TSM-0630,Jia Wang,TSMC,TSM,Sales & GTM,Staff,70.8,276100,2.7,66.1,Europe,Lower-middle,No,64.7,58.8
TSM-0631,Bo Lin,TSMC,TSM,Fab/Manufacturing,Staff,69.7,317400,4.5,70.4,East Asia,Lower-middle,Yes,75.4,89.2
TSM-0632,Ying Fang,TSMC,TSM,Fab/Manufacturing,Principal,86.6,163400,7.9,66.1,East Asia,Middle,No,56.1,74.9
TSM-0633,Sheng Chiang,TSMC,TSM,People/HR,Staff,92.3,69600,16.2,46.7,East Asia,Working class,Yes,88.9,56.8
TSM-0634,Sheng Hung,TSMC,TSM,Fab/Manufacturing,Principal,74.2,102800,11.4,47.4,East Asia,Affluent,No,36.6,63.5
TSM-0635,Hui Wang,TSMC,TSM,Engineering,Senior,91.1,116300,14.8,59.6,East Asia,Working class,Yes,96.0,84.8
TSM-0636,Jun Tseng,TSMC,TSM,Engineering,Senior Director,81.2,405300,11.8,60.9,East Asia,Working class,Yes,88.6,80.4
TSM-0637,Qing Chen,TSMC,TSM,Operations,Senior,79.1,100800,7.2,68.9,North America,Upper-middle,No,36.2,66.8
TSM-0638,Hao Yeh,TSMC,TSM,Engineering,Staff,96.9,261900,4.0,55.5,East Asia,Working class,Yes,80.6,63.4
TSM-0639,Ling Tsai,TSMC,TSM,Research & AI,Principal,78.8,223600,13.3,70.5,Southeast Asia,Affluent,No,26.6,60.5
TSM-0640,Bo Lin,TSMC,TSM,Engineering,Director,93.5,194700,9.5,79.4,Southeast Asia,Middle,No,56.3,80.1
TSM-0641,Chun Shen,TSMC,TSM,Quality,Staff,92.3,124700,13.6,57.4,Europe,Working class,No,74.7,64.8
TSM-0642,Jia Chen,TSMC,TSM,Fab/Manufacturing,Director,84.1,243400,9.4,70.2,East Asia,Working class,No,80.0,73.1
TSM-0643,Ling Huang,TSMC,TSM,Research & AI,Senior,86.3,114500,7.4,72.5,East Asia,Middle,No,48.6,86.7
TSM-0644,Zhi Liu,TSMC,TSM,Research & AI,Senior,83.8,148300,7.1,74.3,East Asia,Lower-middle,Yes,71.0,66.2
TSM-0645,Ting Hsu,TSMC,TSM,Research & AI,Principal,89.3,314300,13.3,77.3,East Asia,Middle,Yes,60.6,93.8
TSM-0646,Chih Tsai,TSMC,TSM,Fab/Manufacturing,Senior Director,88.5,1084500,9.5,71.9,East Asia,Middle,No,45.5,95.4
TSM-0647,Fang Lee,TSMC,TSM,Sales & GTM,Principal,74.0,67200,21.0,66.9,East Asia,Lower-middle,Yes,70.8,63.6
TSM-0648,Hui Chou,TSMC,TSM,Finance,Senior,74.7,154000,18.6,57.6,East Asia,Middle,No,41.1,73.1
TSM-0649,Bo Chou,TSMC,TSM,Engineering,Director,78.9,266300,8.2,69.5,East Asia,Middle,Yes,67.7,67.3
TSM-0650,Ling Hung,TSMC,TSM,Finance,Staff,72.5,100400,8.4,63.4,East Asia,Middle,Yes,56.6,67.5
TSM-0651,Po Su,TSMC,TSM,Operations,Staff,79.0,165700,3.2,58.3,East Asia,Lower-middle,Yes,88.9,76.8
TSM-0652,Yi Tseng,TSMC,TSM,Research & AI,Senior,78.9,88400,11.8,57.6,East Asia,Affluent,No,32.6,58.6
TSM-0653,Ming Lee,TSMC,TSM,Fab/Manufacturing,Principal,74.2,266400,8.5,58.2,Africa,Upper-middle,No,38.2,61.5
TSM-0654,Jun Kuo,TSMC,TSM,Operations,Staff,67.6,100700,8.4,67.4,East Asia,Upper-middle,No,34.0,56.7
TSM-0655,Ying Kuo,TSMC,TSM,Engineering,Director,74.9,142300,9.3,83.4,East Asia,Lower-middle,No,72.9,75.1
TSM-0656,Mei Fang,TSMC,TSM,Quality,Principal,79.8,140300,4.4,60.0,East Asia,Middle,No,54.4,57.7
TSM-0657,Kai Chiang,TSMC,TSM,Engineering,VP,89.2,285800,14.1,72.6,East Asia,Lower-middle,Yes,71.6,74.0
TSM-0658,Wei Liu,TSMC,TSM,Engineering,Senior,69.6,84600,14.5,64.4,East Asia,Middle,Yes,67.4,78.5
TSM-0659,Fang Huang,TSMC,TSM,Engineering,Staff,74.5,82900,3.7,62.0,Africa,Upper-middle,No,19.8,49.5
TSM-0660,Po Huang,TSMC,TSM,People/HR,Senior,100.0,86100,26.3,56.0,Southeast Asia,Working class,No,76.9,72.0
TSM-0661,Qing Chao,TSMC,TSM,Research & AI,Senior Director,80.2,300900,18.1,62.3,East Asia,Middle,No,46.2,51.3
TSM-0662,Qing Hung,TSMC,TSM,Operations,VP,99.4,486700,10.5,60.3,East Asia,Lower-middle,No,62.9,59.2
TSM-0663,Mei Su,TSMC,TSM,Fab/Manufacturing,Staff,85.0,122400,13.0,66.4,Southeast Asia,Middle,No,54.9,87.1
TSM-0664,Cheng Lu,TSMC,TSM,Engineering,Staff,74.6,75600,8.7,60.4,East Asia,Lower-middle,Yes,67.5,71.3
TSM-0665,Kai Lu,TSMC,TSM,Finance,Principal,100.0,427700,8.8,70.3,East Asia,Working class,Yes,93.0,79.6
TSM-0666,Han Kuo,TSMC,TSM,Fab/Manufacturing,Senior,72.8,157200,13.0,57.9,East Asia,Upper-middle,No,36.8,79.1
TSM-0667,Chih Hsu,TSMC,TSM,Engineering,VP,81.9,236500,12.5,72.0,East Asia,Lower-middle,No,67.0,69.9
TSM-0668,Ming Su,TSMC,TSM,Operations,Senior,84.8,97600,4.7,57.2,East Asia,Lower-middle,Yes,81.0,59.8
TSM-0669,Ling Cheng,TSMC,TSM,Operations,Principal,83.1,97100,8.9,61.3,East Asia,Lower-middle,Yes,82.0,82.3
TSM-0670,Xin Yang,TSMC,TSM,Fab/Manufacturing,VP,73.8,356300,8.7,79.2,East Asia,Upper-middle,Yes,44.3,65.9
TSM-0671,Jun Pan,TSMC,TSM,Fab/Manufacturing,Senior,91.9,153200,10.8,58.7,East Asia,Middle,Yes,64.9,80.8
TSM-0672,Sheng Pan,TSMC,TSM,Sales & GTM,C-Suite,88.9,1629700,14.2,77.5,East Asia,Working class,Yes,96.9,75.4
TSM-0673,Jia Hung,TSMC,TSM,Quality,Senior,71.6,100000,3.2,58.6,East Asia,Lower-middle,No,47.8,64.8
TSM-0674,Po Su,TSMC,TSM,Fab/Manufacturing,Senior,70.2,113300,16.2,55.3,North America,Middle,No,64.7,69.9
TSM-0675,Hao Huang,TSMC,TSM,Sales & GTM,Senior,69.9,150300,6.9,59.6,East Asia,Middle,No,49.4,63.2
TSM-0676,Yu Tseng,TSMC,TSM,Research & AI,Principal,95.9,355400,5.5,62.3,North America,Middle,Yes,59.1,65.5
TSM-0677,Yi Chiang,TSMC,TSM,Research & AI,Staff,63.6,68000,6.8,68.6,East Asia,Upper-middle,No,38.4,69.9
TSM-0678,Xin Hsu,TSMC,TSM,Supply Chain,Staff,90.8,194200,8.0,70.0,East Asia,Lower-middle,Yes,82.8,61.7
TSM-0679,Po Cheng,TSMC,TSM,Research & AI,Director,81.2,175500,10.1,67.5,East Asia,Middle,No,57.6,82.8
TSM-0680,Ting Su,TSMC,TSM,Fab/Manufacturing,Principal,100.0,303800,11.8,74.2,East Asia,Lower-middle,No,67.0,65.5
TSM-0681,Yu Fang,TSMC,TSM,Sales & GTM,Director,79.3,178900,8.2,56.4,East Asia,Lower-middle,Yes,88.6,71.3
TSM-0682,Ting Su,TSMC,TSM,Fab/Manufacturing,Staff,87.6,155100,10.1,66.4,East Asia,Working class,Yes,93.4,92.8
TSM-0683,Jun Lee,TSMC,TSM,Engineering,Staff,80.5,417800,8.3,63.0,East Asia,Lower-middle,No,73.2,80.3
TSM-0684,Bo Huang,TSMC,TSM,Engineering,Senior,61.6,279700,7.9,65.9,East Asia,Middle,No,43.3,76.3
TSM-0685,Jia Chang,TSMC,TSM,Engineering,Staff,68.7,273400,8.8,58.7,East Asia,Lower-middle,Yes,63.5,79.9
TSM-0686,Po Liu,TSMC,TSM,Supply Chain,Staff,77.8,294800,4.8,69.0,East Asia,Upper-middle,No,27.6,47.0
TSM-0687,Ying Lee,TSMC,TSM,People/HR,Senior,75.0,138800,7.9,62.4,East Asia,Upper-middle,Yes,56.8,66.1
TSM-0688,Fang Su,TSMC,TSM,Fab/Manufacturing,Staff,68.9,172400,12.1,62.1,East Asia,Upper-middle,No,46.2,81.5
TSM-0689,Bo Pan,TSMC,TSM,Supply Chain,Principal,77.1,198700,4.3,60.6,East Asia,Upper-middle,No,30.3,59.7
TSM-0690,Cheng Chao,TSMC,TSM,People/HR,Principal,87.7,372400,20.6,58.6,East Asia,Upper-middle,No,47.0,77.9
TSM-0691,Cheng Chang,TSMC,TSM,Fab/Manufacturing,Senior,79.2,168400,10.1,73.3,East Asia,Upper-middle,No,46.5,77.1
TSM-0692,Ting Tseng,TSMC,TSM,Quality,Principal,87.7,104500,5.7,66.9,East Asia,Working class,Yes,96.5,85.7
TSM-0693,Mei Lin,TSMC,TSM,Research & AI,Senior Director,90.0,330300,13.4,68.8,East Asia,Upper-middle,No,46.4,79.4
TSM-0694,Chih Liu,TSMC,TSM,Fab/Manufacturing,Staff,67.6,93600,6.0,74.1,East Asia,Middle,No,50.6,68.0
TSM-0695,Wei Chao,TSMC,TSM,Sales & GTM,Principal,89.6,150400,5.6,73.6,East Asia,Affluent,No,31.6,85.8
TSM-0696,Cheng Wu,TSMC,TSM,Fab/Manufacturing,Principal,92.4,335700,10.6,73.0,East Asia,Middle,No,56.5,73.7
TSM-0697,Hao Hsu,TSMC,TSM,Research & AI,Senior,83.3,136800,5.1,74.8,East Asia,Middle,No,57.3,68.6
TSM-0698,Ming Pan,TSMC,TSM,Engineering,VP,76.8,503500,25.6,69.7,South Asia,Upper-middle,No,29.0,60.0
TSM-0699,Han Lu,TSMC,TSM,Fab/Manufacturing,Principal,83.1,315600,6.7,62.6,East Asia,Lower-middle,Yes,85.6,66.5
TSM-0700,Mei Kuo,TSMC,TSM,Fab/Manufacturing,Senior Director,88.9,434300,13.4,61.7,East Asia,Upper-middle,No,50.2,70.8
TSM-0701,Han Liao,TSMC,TSM,Fab/Manufacturing,Principal,68.9,237600,6.1,82.3,East Asia,Working class,Yes,85.2,78.4
TSM-0702,Po Chen,TSMC,TSM,Fab/Manufacturing,Staff,75.3,109400,9.4,66.0,East Asia,Middle,No,55.6,69.8
TSM-0703,Cheng Hsieh,TSMC,TSM,Operations,Senior,80.3,205700,6.4,59.9,East Asia,Affluent,No,28.2,68.9
TSM-0704,Li Hung,TSMC,TSM,Research & AI,Senior,72.1,39600,7.2,62.4,East Asia,Lower-middle,Yes,68.6,69.4
TSM-0705,Mei Hsieh,TSMC,TSM,Fab/Manufacturing,Director,89.7,252200,31.7,55.5,East Asia,Affluent,No,15.2,63.1
TSM-0706,Wei Shen,TSMC,TSM,Operations,Staff,71.4,89200,16.6,68.0,East Asia,Affluent,No,39.1,74.3
TSM-0707,Mei Yeh,TSMC,TSM,Operations,Principal,93.5,320600,15.0,66.3,East Asia,Upper-middle,No,49.3,66.4
TSM-0708,Ming Yeh,TSMC,TSM,Fab/Manufacturing,VP,96.0,808200,6.8,80.3,Southeast Asia,Middle,No,41.5,84.4
TSM-0709,Jian Shen,TSMC,TSM,Fab/Manufacturing,Staff,96.5,329800,8.4,62.3,East Asia,Lower-middle,Yes,74.8,84.5
TSM-0710,Ling Kuo,TSMC,TSM,Operations,Staff,86.4,494600,6.8,69.1,East Asia,Middle,No,48.1,64.4
TSM-0711,Chih Chen,TSMC,TSM,Finance,Senior,85.6,294500,16.2,72.7,East Asia,Middle,Yes,59.5,64.4
TSM-0712,Hui Chang,TSMC,TSM,Supply Chain,Principal,83.6,209100,10.3,74.9,East Asia,Middle,Yes,77.2,70.2
TSM-0713,Sheng Tsai,TSMC,TSM,Quality,Staff,88.4,118300,5.3,65.9,East Asia,Middle,No,49.0,81.2
TSM-0714,Bo Chang,TSMC,TSM,Fab/Manufacturing,Senior,82.6,45700,5.2,66.8,East Asia,Affluent,No,28.1,80.5
TSM-0715,Ting Yang,TSMC,TSM,Fab/Manufacturing,Staff,80.5,100800,9.9,58.9,East Asia,Affluent,No,30.4,53.5
TSM-0716,Ming Lee,TSMC,TSM,Fab/Manufacturing,Principal,87.0,131100,7.8,81.0,North America,Middle,Yes,75.5,87.6
TSM-0717,Ling Wang,TSMC,TSM,Fab/Manufacturing,Principal,90.8,232300,8.4,62.6,East Asia,Affluent,No,32.7,56.4
TSM-0718,Shu Tsai,TSMC,TSM,Research & AI,SVP,84.9,510600,16.2,78.9,East Asia,Middle,No,50.5,87.0
TSM-0719,Yi Liao,TSMC,TSM,Quality,VP,82.4,251000,13.4,84.3,East Asia,Middle,Yes,61.6,78.9
TSM-0720,Chih Liao,TSMC,TSM,Engineering,Director,84.1,345600,9.7,64.2,East Asia,Middle,No,48.0,67.3
TSM-0721,Qing Huang,TSMC,TSM,Research & AI,Senior,76.0,223500,6.6,58.6,East Asia,Upper-middle,Yes,43.3,83.1
TSM-0722,Jian Yang,TSMC,TSM,Fab/Manufacturing,Staff,70.6,92400,6.7,65.1,East Asia,Upper-middle,No,33.7,56.7
TSM-0723,Li Shen,TSMC,TSM,Fab/Manufacturing,VP,78.7,924300,18.5,73.9,North America,Middle,No,58.5,52.3
TSM-0724,Li Hsieh,TSMC,TSM,Fab/Manufacturing,Senior,77.1,99200,12.2,62.2,Southeast Asia,Affluent,No,15.7,64.2
TSM-0725,Hui Liu,TSMC,TSM,Sales & GTM,Director,80.9,220000,7.4,78.3,East Asia,Lower-middle,Yes,77.2,77.5
TSM-0726,Jian Liu,TSMC,TSM,Engineering,Senior,82.6,151100,7.9,82.2,East Asia,Working class,Yes,98.8,80.8
TSM-0727,Shu Hung,TSMC,TSM,Sales & GTM,Senior Director,78.2,164200,13.6,72.9,East Asia,Middle,No,50.8,72.6
TSM-0728,Bo Lee,TSMC,TSM,Operations,Principal,87.8,321100,4.2,67.3,Southeast Asia,Lower-middle,Yes,73.0,77.7
TSM-0729,Wei Shen,TSMC,TSM,Operations,Senior,81.7,28800,4.5,75.5,East Asia,Working class,Yes,80.0,80.9
TSM-0730,Jian Liu,TSMC,TSM,Operations,Staff,79.2,121500,13.7,56.2,East Asia,Working class,No,85.7,58.5
TSM-0731,Ying Fang,TSMC,TSM,Research & AI,Senior Director,84.4,451900,10.2,74.3,East Asia,Upper-middle,No,50.6,61.7
TSM-0732,Jun Lee,TSMC,TSM,Operations,Staff,78.7,262300,7.2,68.7,East Asia,Middle,Yes,65.3,76.1
TSM-0733,Qing Chou,TSMC,TSM,Engineering,Senior Director,71.0,456400,17.9,60.0,East Asia,Middle,No,53.4,65.6
TSM-0734,Yu Chiang,TSMC,TSM,Engineering,Senior Director,99.0,152300,11.0,73.9,East Asia,Lower-middle,Yes,87.1,93.4
TSM-0735,Yu Chou,TSMC,TSM,Sales & GTM,Senior Director,83.1,576900,17.0,76.0,East Asia,Working class,Yes,100.0,83.6
TSM-0736,Kai Tsai,TSMC,TSM,Finance,Senior Director,78.6,152900,9.5,70.4,East Asia,Working class,Yes,94.4,80.6
TSM-0737,Sheng Lu,TSMC,TSM,Engineering,Senior,85.4,157000,5.2,55.6,East Asia,Middle,No,63.5,78.8
TSM-0738,Wen Hsieh,TSMC,TSM,Supply Chain,Senior,70.8,55800,14.2,60.7,East Asia,Lower-middle,Yes,83.5,68.8
TSM-0739,Fang Lu,TSMC,TSM,Engineering,Senior,73.5,93300,6.0,50.8,East Asia,Affluent,No,21.3,75.3
TSM-0740,Chih Wang,TSMC,TSM,Engineering,Staff,73.5,97700,10.3,61.5,East Asia,Lower-middle,No,59.7,72.6
TSM-0741,Li Cheng,TSMC,TSM,Sales & GTM,Senior Director,81.9,240400,14.1,69.1,East Asia,Upper-middle,No,42.7,55.7
TSM-0742,Shu Wu,TSMC,TSM,Fab/Manufacturing,Senior,79.4,132800,9.4,48.2,East Asia,Working class,No,76.7,59.5
TSM-0743,Mei Liu,TSMC,TSM,Research & AI,Staff,72.5,99500,6.7,54.0,East Asia,Middle,No,50.5,74.3
TSM-0744,Mei Chao,TSMC,TSM,Engineering,Staff,84.5,125400,5.3,68.2,East Asia,Affluent,No,33.2,72.8
TSM-0745,Zhi Chen,TSMC,TSM,Engineering,VP,90.3,310500,7.3,71.4,East Asia,Working class,Yes,82.6,67.7
TSM-0746,Yu Huang,TSMC,TSM,Quality,Principal,86.8,289500,6.8,72.3,East Asia,Middle,No,56.4,75.2
TSM-0747,Shu Tsai,TSMC,TSM,Fab/Manufacturing,Senior,84.6,282600,5.6,64.9,East Asia,Upper-middle,Yes,39.5,79.1
TSM-0748,Ying Pan,TSMC,TSM,Engineering,Director,94.6,430900,6.8,64.5,North America,Upper-middle,No,41.0,69.8
TSM-0749,Yi Chen,TSMC,TSM,Research & AI,Staff,84.3,146100,5.2,63.3,East Asia,Working class,Yes,98.5,59.8
TSM-0750,Fang Hsieh,TSMC,TSM,Fab/Manufacturing,Staff,81.1,97300,13.4,59.3,East Asia,Working class,Yes,89.5,80.0
TSM-0751,Jia Lin,TSMC,TSM,Fab/Manufacturing,Principal,83.0,169400,12.3,61.2,Europe,Affluent,No,43.5,67.6
TSM-0752,Hao Cheng,TSMC,TSM,Research & AI,Senior,65.7,132500,16.8,68.3,East Asia,Upper-middle,No,50.5,67.8
TSM-0753,Hui Lin,TSMC,TSM,Finance,Senior,76.0,55800,7.0,64.4,East Asia,Upper-middle,No,15.5,44.4
TSM-0754,Li Su,TSMC,TSM,Fab/Manufacturing,Senior,84.9,60400,3.5,69.0,East Asia,Affluent,No,21.6,61.9
TSM-0755,Wen Chen,TSMC,TSM,Engineering,Senior Director,96.3,343600,9.6,71.2,East Asia,Middle,Yes,55.1,77.8
TSM-0756,Yu Huang,TSMC,TSM,Engineering,Senior,79.9,129000,4.4,59.9,East Asia,Middle,No,48.3,71.8
TSM-0757,Qing Liu,TSMC,TSM,Engineering,Principal,90.6,137900,3.4,64.1,East Asia,Lower-middle,Yes,68.3,73.8
TSM-0758,Shu Liu,TSMC,TSM,Engineering,Senior,69.9,155700,13.9,65.7,East Asia,Middle,No,60.2,79.7
TSM-0759,Qing Lin,TSMC,TSM,Engineering,Senior,82.7,112100,15.0,62.0,East Asia,Upper-middle,No,44.5,82.8
TSM-0760,Ying Lin,TSMC,TSM,Engineering,Senior,69.3,106900,8.1,61.9,East Asia,Lower-middle,No,68.2,64.6
TSM-0761,Yi Chiang,TSMC,TSM,Engineering,Principal,89.8,144600,12.5,64.0,East Asia,Working class,Yes,90.0,93.8
TSM-0762,Shu Huang,TSMC,TSM,Operations,Senior,77.3,72700,8.3,69.8,East Asia,Affluent,No,19.1,72.5
TSM-0763,Ying Chen,TSMC,TSM,Engineering,Senior,66.9,88800,7.0,59.6,North America,Middle,No,57.7,71.6
TSM-0764,Wen Chen,TSMC,TSM,Research & AI,Staff,74.1,160200,20.5,77.7,East Asia,Affluent,No,14.9,78.2
TSM-0765,Sheng Tsai,TSMC,TSM,Engineering,Staff,85.1,94400,14.1,66.1,East Asia,Upper-middle,No,26.4,74.9
TSM-0766,Ting Tseng,TSMC,TSM,Operations,Staff,79.6,290800,7.0,60.9,East Asia,Upper-middle,No,44.5,56.1
TSM-0767,Bo Liao,TSMC,TSM,Sales & GTM,Staff,78.9,373600,16.1,70.9,East Asia,Upper-middle,Yes,45.1,88.7
TSM-0768,Zhi Fang,TSMC,TSM,Operations,VP,86.6,211600,21.5,73.7,East Asia,Middle,Yes,60.0,73.4
TSM-0769,Fang Wu,TSMC,TSM,Engineering,Senior,92.7,247500,5.2,65.7,East Asia,Lower-middle,No,70.7,84.7
TSM-0770,Wen Chiang,TSMC,TSM,Research & AI,Director,74.8,281600,11.6,70.1,East Asia,Lower-middle,No,64.0,72.1
TSM-0771,Wei Liu,TSMC,TSM,Fab/Manufacturing,Principal,73.7,197400,9.1,65.3,East Asia,Upper-middle,No,29.0,63.0
TSM-0772,Chih Kuo,TSMC,TSM,Research & AI,Senior,74.4,151400,17.6,55.8,East Asia,Upper-middle,No,44.5,67.3
TSM-0773,Kai Chang,TSMC,TSM,Engineering,Staff,83.8,489500,6.5,70.9,East Asia,Affluent,No,16.4,52.3
TSM-0774,Yu Chen,TSMC,TSM,Engineering,Director,82.4,129200,3.7,78.6,East Asia,Upper-middle,No,27.5,78.3
TSM-0775,Hui Liu,TSMC,TSM,Supply Chain,Senior,74.8,49900,3.1,68.7,East Asia,Middle,No,43.5,70.8
TSM-0776,Cheng Hsieh,TSMC,TSM,Engineering,Senior,79.1,87800,13.4,56.5,East Asia,Lower-middle,No,58.7,75.1
TSM-0777,Hao Tsai,TSMC,TSM,Engineering,Staff,83.3,159100,10.6,68.4,East Asia,Middle,Yes,49.8,64.2
TSM-0778,Han Lin,TSMC,TSM,Engineering,Senior,70.2,59400,12.1,56.3,East Asia,Upper-middle,No,35.7,44.8
TSM-0779,Ling Shen,TSMC,TSM,Quality,Principal,87.4,83600,8.1,81.3,East Asia,Upper-middle,Yes,44.0,60.4
TSM-0780,Shu Tseng,TSMC,TSM,Operations,Senior,79.5,209800,10.1,56.4,East Asia,Lower-middle,No,55.5,79.3
TSM-0781,Jian Tseng,TSMC,TSM,Fab/Manufacturing,Staff,89.8,116500,11.6,67.9,East Asia,Upper-middle,No,36.6,64.4
TSM-0782,Zhi Tsai,TSMC,TSM,Engineering,Principal,85.5,186500,13.6,62.9,North America,Middle,Yes,61.6,64.6
TSM-0783,Chun Wang,TSMC,TSM,Sales & GTM,Principal,70.6,86200,10.5,64.4,East Asia,Lower-middle,Yes,78.3,79.7
TSM-0784,Qing Lu,TSMC,TSM,Sales & GTM,Principal,78.2,188400,13.8,66.6,East Asia,Working class,No,83.5,77.9
TSM-0785,Po Chang,TSMC,TSM,Fab/Manufacturing,Staff,79.8,95900,6.9,68.1,East Asia,Affluent,No,37.0,60.7
TSM-0786,Qing Yang,TSMC,TSM,Engineering,Senior,73.4,96800,9.9,70.5,East Asia,Upper-middle,No,24.3,60.9
TSM-0787,Jian Tsai,TSMC,TSM,People/HR,Principal,94.9,174400,9.8,60.9,East Asia,Affluent,No,24.0,53.2
TSM-0788,Kai Chou,TSMC,TSM,Sales & GTM,Principal,76.9,177500,10.4,53.3,East Asia,Affluent,No,15.7,79.6
TSM-0789,Yu Pan,TSMC,TSM,Quality,Staff,93.0,237200,12.1,63.8,East Asia,Working class,Yes,84.8,78.0
TSM-0790,Jun Liu,TSMC,TSM,Research & AI,Staff,88.7,124600,8.2,66.0,East Asia,Lower-middle,Yes,60.7,64.3
TSM-0791,Jian Tsai,TSMC,TSM,Quality,Director,80.4,405500,14.9,71.0,East Asia,Middle,No,52.3,77.5
