employee_id,name,company,ticker,department,level,performance_score,total_compensation_usd,tenure_years,potential_index,origin_region,socioeconomic_origin,first_generation_professional,adversity_origin_score,mental_strength
AVGO-0571,Olivia Chen,Broadcom,AVGO,Engineering,Director,60.7,691100,19.8,68.5,Latin America,Affluent,No,20.8,76.0
AVGO-0572,Michael Singh,Broadcom,AVGO,Legal & Policy,Principal,66.8,466000,4.7,69.8,Africa,Middle,Yes,61.2,58.7
AVGO-0573,David Silva,Broadcom,AVGO,Research & AI,Senior,82.9,421500,6.5,57.7,North America,Middle,No,28.7,70.5
AVGO-0574,Priya Silva,Broadcom,AVGO,Research & AI,Senior,86.9,305700,13.3,73.8,Southeast Asia,Lower-middle,Yes,73.2,59.2
AVGO-0575,Aisha Chen,Broadcom,AVGO,Research & AI,Senior,67.5,185500,6.8,53.4,Southeast Asia,Working class,Yes,90.9,68.1
AVGO-0576,James Chen,Broadcom,AVGO,Engineering,Principal,72.4,398300,2.6,69.1,Africa,Upper-middle,No,50.8,79.0
AVGO-0577,Hiroshi Tanaka,Broadcom,AVGO,Operations,Principal,92.4,1090300,8.5,72.2,Europe,Upper-middle,Yes,52.0,76.7
AVGO-0578,Olivia Khan,Broadcom,AVGO,Engineering,Director,73.3,608200,7.3,73.0,South Asia,Upper-middle,No,29.4,60.0
AVGO-0579,Raj Yamamoto,Broadcom,AVGO,Fab/Manufacturing,Director,87.9,506500,14.4,63.1,South Asia,Middle,No,62.2,71.3
AVGO-0580,Ahmed Schmidt,Broadcom,AVGO,Sales & GTM,Senior,79.0,313800,29.2,60.5,East Asia,Lower-middle,No,68.5,62.4
AVGO-0581,Olivia Davis,Broadcom,AVGO,Finance,Staff,65.5,487500,3.3,62.9,South Asia,Upper-middle,No,42.7,61.8
AVGO-0582,Mary Yamamoto,Broadcom,AVGO,Engineering,Principal,85.1,327400,4.9,57.7,Africa,Upper-middle,No,28.0,54.4
AVGO-0583,Nina Garcia,Broadcom,AVGO,Research & AI,Senior,72.8,474800,8.3,68.9,East Asia,Working class,Yes,87.9,89.6
AVGO-0584,Nina Singh,Broadcom,AVGO,Engineering,Principal,59.9,1360500,7.7,66.2,North America,Middle,Yes,49.9,35.1
AVGO-0585,Maria Wilson,Broadcom,AVGO,Fab/Manufacturing,Senior,76.9,219100,8.8,67.7,North America,Middle,No,66.5,73.5
AVGO-0586,Sofia Park,Broadcom,AVGO,Engineering,Staff,96.1,364900,8.4,66.8,North America,Lower-middle,No,61.2,64.8
AVGO-0587,Kevin Wilson,Broadcom,AVGO,Engineering,Staff,84.2,244900,4.5,64.5,East Asia,Lower-middle,Yes,73.5,81.2
AVGO-0588,Hiroshi Wang,Broadcom,AVGO,Engineering,Director,76.3,359200,9.0,68.1,North America,Middle,No,55.3,69.5
AVGO-0589,Nina Hassan,Broadcom,AVGO,Engineering,Senior,74.6,136500,3.9,63.6,North America,Lower-middle,Yes,69.6,86.1
AVGO-0590,Ahmed Smith,Broadcom,AVGO,Fab/Manufacturing,Senior,71.9,297700,3.6,76.2,South Asia,Working class,Yes,91.5,73.8
AVGO-0591,John Martinez,Broadcom,AVGO,Fab/Manufacturing,Senior Director,95.3,908600,7.0,77.1,South Asia,Middle,Yes,58.3,56.5
AVGO-0592,Thomas Murphy,Broadcom,AVGO,Engineering,Director,67.6,911900,9.8,72.6,South Asia,Working class,No,80.8,65.9
AVGO-0593,Carlos Brown,Broadcom,AVGO,Fab/Manufacturing,Director,65.0,160800,8.8,68.4,North America,Middle,No,39.2,63.2
AVGO-0594,Grace Garcia,Broadcom,AVGO,Engineering,Principal,74.5,326600,6.1,67.6,Oceania,Middle,Yes,69.0,79.5
AVGO-0595,Mary Cohen,Broadcom,AVGO,Fab/Manufacturing,Principal,72.6,310100,12.5,70.3,Africa,Lower-middle,Yes,76.5,72.9
AVGO-0596,Daniel Patel,Broadcom,AVGO,Research & AI,Senior,68.7,444100,3.5,72.2,North America,Upper-middle,No,44.4,57.4
AVGO-0597,David Chen,Broadcom,AVGO,Engineering,Director,96.7,1035800,4.7,68.4,North America,Working class,Yes,87.0,78.0
AVGO-0598,Fatima Park,Broadcom,AVGO,Engineering,Staff,85.0,734600,16.5,65.4,North America,Upper-middle,No,31.1,49.0
AVGO-0599,Hiroshi Davis,Broadcom,AVGO,People/HR,Director,98.9,944300,3.7,75.3,North America,Middle,No,51.1,78.6
AVGO-0600,Kevin Lee,Broadcom,AVGO,Engineering,Senior Director,100.0,722800,12.0,69.1,Europe,Middle,No,48.3,69.8
AVGO-0601,Emily Tanaka,Broadcom,AVGO,Research & AI,Principal,63.4,301500,6.3,71.5,Europe,Lower-middle,No,69.8,65.2
AVGO-0602,Carlos Martinez,Broadcom,AVGO,Engineering,Senior Director,85.6,884700,14.8,74.0,Southeast Asia,Affluent,No,30.6,71.0
AVGO-0603,Arjun Smith,Broadcom,AVGO,Finance,C-Suite,78.6,1836400,15.4,89.6,Europe,Affluent,No,21.5,67.4
AVGO-0604,Hiroshi Kim,Broadcom,AVGO,Engineering,Principal,81.8,380000,3.2,74.9,East Asia,Upper-middle,No,43.4,51.4
AVGO-0605,Wei Anderson,Broadcom,AVGO,Research & AI,SVP,65.4,1065800,10.7,75.9,East Asia,Working class,No,94.7,71.1
AVGO-0606,Kevin Kim,Broadcom,AVGO,Fab/Manufacturing,Senior,66.8,158900,6.9,56.7,South Asia,Working class,No,73.5,76.8
AVGO-0607,John Rossi,Broadcom,AVGO,Supply Chain,Staff,82.6,330900,7.3,79.5,North America,Working class,Yes,97.9,89.9
AVGO-0608,Hiroshi Singh,Broadcom,AVGO,Fab/Manufacturing,Principal,82.1,467600,15.3,74.5,Latin America,Middle,No,66.2,98.5
AVGO-0609,Sofia Rossi,Broadcom,AVGO,Fab/Manufacturing,Senior,79.8,203300,1.3,61.7,North America,Middle,No,56.3,60.1
AVGO-0610,Chen Okafor,Broadcom,AVGO,Fab/Manufacturing,Director,74.6,858300,12.6,76.3,South Asia,Lower-middle,Yes,71.1,80.7
AVGO-0611,Samuel Cohen,Broadcom,AVGO,Engineering,Senior,70.6,406500,6.2,71.1,Southeast Asia,Middle,Yes,69.3,78.6
AVGO-0612,Hiroshi Nguyen,Broadcom,AVGO,Engineering,Director,67.1,626100,13.5,61.9,Europe,Middle,No,51.9,80.1
AVGO-0613,Chen Yamamoto,Broadcom,AVGO,Operations,Director,59.4,891800,10.1,75.0,North America,Middle,Yes,58.1,67.1
AVGO-0614,Daniel Lopez,Broadcom,AVGO,Engineering,VP,75.5,340000,6.3,67.8,East Asia,Lower-middle,No,77.2,66.6
AVGO-0615,Elena Garcia,Broadcom,AVGO,Operations,Senior,83.3,112800,9.1,61.6,North America,Working class,Yes,88.1,67.9
AVGO-0616,Yuki Brown,Broadcom,AVGO,Engineering,Director,77.5,591700,7.7,75.9,East Asia,Lower-middle,Yes,68.4,71.7
AVGO-0617,Thomas Chen,Broadcom,AVGO,Sales & GTM,Principal,76.0,305900,16.1,66.3,Africa,Working class,No,85.2,90.2
AVGO-0618,Kevin Khan,Broadcom,AVGO,Fab/Manufacturing,Principal,67.1,316100,10.0,65.3,North America,Middle,No,63.1,75.1
AVGO-0619,Thomas Davis,Broadcom,AVGO,Research & AI,Senior,84.7,266600,6.7,69.3,North America,Lower-middle,No,64.9,65.2
AVGO-0620,Aisha Wang,Broadcom,AVGO,Research & AI,Staff,87.6,177300,7.5,63.9,North America,Working class,Yes,77.5,90.3
AVGO-0621,Maria Okafor,Broadcom,AVGO,Fab/Manufacturing,Senior,88.1,200700,5.7,56.0,North America,Middle,No,44.6,78.9
AVGO-0622,Samuel Reyes,Broadcom,AVGO,Engineering,Senior,60.6,169000,1.8,66.7,North America,Lower-middle,Yes,74.5,72.4
AVGO-0623,Thomas Chen,Broadcom,AVGO,Supply Chain,Senior Director,55.7,465000,3.8,64.5,Latin America,Lower-middle,Yes,69.0,59.2
AVGO-0624,Ahmed Smith,Broadcom,AVGO,Fab/Manufacturing,Senior Director,73.8,1331600,8.0,80.5,South Asia,Working class,Yes,78.2,71.8
AVGO-0625,Fatima Anderson,Broadcom,AVGO,Engineering,Principal,63.9,198000,8.8,66.2,Latin America,Middle,Yes,59.4,71.6
AVGO-0626,Sofia Khan,Broadcom,AVGO,Research & AI,Senior,54.7,429000,5.4,62.6,Middle East,Working class,Yes,92.9,80.2
AVGO-0627,Michael Davis,Broadcom,AVGO,Engineering,Senior,75.3,432400,9.4,54.3,North America,Lower-middle,No,64.1,63.6
AVGO-0628,Nina Cohen,Broadcom,AVGO,Engineering,Senior Director,80.4,679700,7.7,79.0,North America,Middle,No,49.8,64.9
AVGO-0629,Hiroshi Reyes,Broadcom,AVGO,Quality,Staff,81.9,437500,8.9,70.6,North America,Middle,No,39.6,77.3
AVGO-0630,Priya Murphy,Broadcom,AVGO,People/HR,Principal,68.1,91600,4.1,70.2,North America,Middle,No,57.6,56.3
AVGO-0631,Arjun Brown,Broadcom,AVGO,People/HR,Senior,84.3,107900,2.2,54.2,South Asia,Middle,No,59.5,56.3
AVGO-0632,Ahmed Ali,Broadcom,AVGO,Supply Chain,Principal,75.4,218200,5.6,64.3,Southeast Asia,Middle,No,52.1,76.0
AVGO-0633,Yuki Khan,Broadcom,AVGO,Finance,Staff,78.0,397800,4.4,75.1,Europe,Working class,No,83.3,85.9
AVGO-0634,Carlos Khan,Broadcom,AVGO,Legal & Policy,Director,83.1,395500,5.6,56.4,South Asia,Upper-middle,No,36.0,68.5
AVGO-0635,Hiroshi Petrov,Broadcom,AVGO,Finance,Staff,77.6,334700,5.3,60.6,Africa,Upper-middle,No,35.0,71.6
AVGO-0636,Aisha Schmidt,Broadcom,AVGO,Engineering,Director,73.3,945300,4.5,61.5,Europe,Working class,Yes,84.6,86.0
AVGO-0637,John Davis,Broadcom,AVGO,Operations,Staff,82.8,224100,8.2,72.3,Europe,Working class,Yes,97.2,65.5
AVGO-0638,Sofia Yamamoto,Broadcom,AVGO,Finance,VP,74.5,183100,18.3,69.4,North America,Upper-middle,No,41.7,77.4
AVGO-0639,Kevin Martinez,Broadcom,AVGO,Fab/Manufacturing,Senior,86.9,383800,4.3,66.8,South Asia,Middle,Yes,50.8,75.2
AVGO-0640,Raj Rossi,Broadcom,AVGO,Engineering,Senior,71.5,388700,5.8,62.0,North America,Upper-middle,No,41.1,68.7
AVGO-0641,Yuki Petrov,Broadcom,AVGO,Fab/Manufacturing,Staff,76.5,316000,5.1,72.3,North America,Middle,No,59.3,70.8
AVGO-0642,Nina Singh,Broadcom,AVGO,Engineering,Staff,68.3,739300,9.5,63.4,Europe,Middle,No,49.7,59.0
AVGO-0643,Aisha Yamamoto,Broadcom,AVGO,Supply Chain,Senior,73.5,174200,8.5,67.9,North America,Lower-middle,Yes,76.9,96.5
AVGO-0644,Nina Park,Broadcom,AVGO,Operations,Staff,81.4,349500,4.8,54.4,North America,Working class,Yes,87.6,75.3
AVGO-0645,Aisha Petrov,Broadcom,AVGO,Engineering,Senior,65.0,315400,8.0,64.2,North America,Working class,Yes,84.5,72.7
AVGO-0646,Arjun Brown,Broadcom,AVGO,Supply Chain,Senior,75.3,245800,2.5,66.3,Latin America,Lower-middle,No,79.2,92.7
AVGO-0647,Linda Okafor,Broadcom,AVGO,Operations,Senior,81.7,186900,7.7,63.5,North America,Working class,Yes,100.0,83.0
AVGO-0648,Hiroshi Yamamoto,Broadcom,AVGO,Engineering,Senior,87.5,502700,3.1,64.3,East Asia,Middle,No,46.1,67.0
AVGO-0649,Michael Anderson,Broadcom,AVGO,Engineering,Staff,57.0,881500,11.1,65.0,North America,Upper-middle,No,41.1,62.6
AVGO-0650,Wei Tanaka,Broadcom,AVGO,Quality,Director,86.9,766100,15.6,59.7,North America,Upper-middle,No,38.3,64.0
AVGO-0651,David Lee,Broadcom,AVGO,Engineering,VP,70.0,1328400,14.7,73.7,South Asia,Upper-middle,No,46.1,76.1
AVGO-0652,Emily Hassan,Broadcom,AVGO,Fab/Manufacturing,Principal,80.1,393000,9.0,67.5,Middle East,Lower-middle,Yes,72.1,49.1
AVGO-0653,Linda Khan,Broadcom,AVGO,Supply Chain,Senior,72.7,273900,3.0,64.5,South Asia,Affluent,No,28.6,57.3
AVGO-0654,Arjun Park,Broadcom,AVGO,Fab/Manufacturing,Staff,72.9,315300,6.7,68.9,South Asia,Lower-middle,No,71.3,84.8
AVGO-0655,Chen Singh,Broadcom,AVGO,Engineering,C-Suite,68.2,2299600,9.5,68.1,North America,Middle,Yes,61.9,59.1
AVGO-0656,Fatima Khan,Broadcom,AVGO,Sales & GTM,C-Suite,90.0,2429000,16.9,60.4,South Asia,Middle,No,62.7,81.6
AVGO-0657,Emily Singh,Broadcom,AVGO,Fab/Manufacturing,Director,96.3,569000,11.2,76.8,South Asia,Working class,No,82.7,78.2
AVGO-0658,Carlos Wilson,Broadcom,AVGO,Legal & Policy,Director,75.6,596300,10.0,74.3,South Asia,Affluent,No,24.6,77.8
AVGO-0659,Yuki Okafor,Broadcom,AVGO,Operations,Staff,74.7,932300,21.0,68.9,South Asia,Lower-middle,No,57.8,58.3
AVGO-0660,Fatima Park,Broadcom,AVGO,Engineering,Senior,83.4,306700,1.4,64.8,South Asia,Middle,No,50.6,69.4
AVGO-0661,Nina Patel,Broadcom,AVGO,Fab/Manufacturing,Senior,86.5,580000,3.1,64.6,North America,Upper-middle,No,38.8,58.8
AVGO-0662,Fatima Rossi,Broadcom,AVGO,Engineering,Principal,82.3,364300,8.4,73.6,South Asia,Lower-middle,Yes,71.9,69.2
AVGO-0663,Sofia Davis,Broadcom,AVGO,Fab/Manufacturing,Director,92.4,290000,16.3,71.9,South Asia,Working class,Yes,78.2,67.7
AVGO-0664,Grace Brown,Broadcom,AVGO,Engineering,Senior,85.0,354600,9.3,66.6,North America,Upper-middle,No,34.4,59.7
AVGO-0665,Yuki Smith,Broadcom,AVGO,Engineering,Staff,70.3,208300,9.5,55.7,East Asia,Lower-middle,Yes,77.9,90.6
AVGO-0666,Aisha Park,Broadcom,AVGO,Engineering,Principal,67.3,126600,8.7,64.8,North America,Working class,Yes,90.1,77.3
AVGO-0667,Priya Patel,Broadcom,AVGO,Operations,Senior,77.5,467600,5.9,72.8,South Asia,Lower-middle,Yes,86.9,74.2
AVGO-0668,Maria Khan,Broadcom,AVGO,Research & AI,Senior,88.9,388300,2.2,64.9,North America,Middle,Yes,52.1,73.6
AVGO-0669,Mary Reyes,Broadcom,AVGO,Finance,Principal,63.3,378400,12.7,66.5,East Asia,Upper-middle,No,24.5,70.8
AVGO-0670,David Martinez,Broadcom,AVGO,Engineering,Staff,77.6,384800,2.2,74.9,Europe,Lower-middle,No,70.4,77.1
AVGO-0671,Priya Davis,Broadcom,AVGO,Quality,VP,94.7,927700,15.3,65.3,Latin America,Lower-middle,No,66.2,66.3
AVGO-0672,Aisha Cohen,Broadcom,AVGO,Engineering,VP,73.6,384100,13.5,67.5,North America,Affluent,No,22.8,63.2
AVGO-0673,Wei Smith,Broadcom,AVGO,Engineering,Senior,70.9,211100,13.2,61.2,Europe,Upper-middle,No,43.7,68.8
AVGO-0674,Daniel Rossi,Broadcom,AVGO,Research & AI,Principal,78.4,402500,14.6,51.8,East Asia,Lower-middle,Yes,70.3,71.8
AVGO-0675,Kevin Chen,Broadcom,AVGO,Engineering,Staff,82.4,276300,2.4,69.2,Middle East,Upper-middle,No,39.2,73.3
AVGO-0676,John Chen,Broadcom,AVGO,Engineering,Senior,92.1,326900,5.9,62.3,Africa,Lower-middle,No,73.0,81.7
AVGO-0677,Grace Hassan,Broadcom,AVGO,Engineering,Staff,67.9,379000,6.3,66.7,North America,Middle,Yes,65.8,89.4
AVGO-0678,Daniel Tanaka,Broadcom,AVGO,Supply Chain,Senior Director,93.8,310400,4.7,70.2,Latin America,Middle,Yes,59.3,66.3
AVGO-0679,Linda Davis,Broadcom,AVGO,Operations,Senior,71.6,246300,6.0,64.3,North America,Middle,No,54.8,73.9
AVGO-0680,Arjun Davis,Broadcom,AVGO,Operations,Principal,76.2,395600,6.1,72.4,North America,Middle,No,46.7,75.9
AVGO-0681,David Kim,Broadcom,AVGO,Engineering,VP,78.8,1023900,10.2,79.9,North America,Working class,Yes,87.2,75.9
AVGO-0682,Priya Nguyen,Broadcom,AVGO,Fab/Manufacturing,Staff,71.1,301300,13.2,57.1,North America,Upper-middle,No,30.3,43.5
AVGO-0683,Sofia Petrov,Broadcom,AVGO,Fab/Manufacturing,Senior,77.2,139600,4.8,65.3,North America,Lower-middle,No,58.8,82.8
AVGO-0684,Aisha Martinez,Broadcom,AVGO,Engineering,Senior,63.5,300600,6.8,57.3,South Asia,Middle,No,45.8,71.8
AVGO-0685,Zoe Schmidt,Broadcom,AVGO,Operations,Senior,100.0,406000,2.6,57.3,North America,Lower-middle,No,62.6,69.4
AVGO-0686,Chen Petrov,Broadcom,AVGO,Engineering,Senior Director,92.4,531000,6.0,76.8,North America,Upper-middle,Yes,53.7,70.2
AVGO-0687,Kevin Khan,Broadcom,AVGO,Engineering,Senior Director,92.7,808700,21.8,72.5,South Asia,Middle,No,61.4,74.6
AVGO-0688,David Martinez,Broadcom,AVGO,Sales & GTM,Senior Director,64.9,296400,8.5,76.3,Oceania,Lower-middle,Yes,82.9,75.4
AVGO-0689,Chen Ali,Broadcom,AVGO,Fab/Manufacturing,Staff,86.1,377100,7.5,77.5,North America,Lower-middle,Yes,83.5,86.1
AVGO-0690,Thomas Davis,Broadcom,AVGO,Supply Chain,Director,62.4,340500,5.6,68.8,North America,Working class,No,82.6,70.7
AVGO-0691,Hiroshi Lee,Broadcom,AVGO,Engineering,Senior,74.3,179600,0.9,55.3,Latin America,Middle,No,54.9,63.8
AVGO-0692,Michael Garcia,Broadcom,AVGO,Engineering,Senior,72.8,211000,3.0,59.6,North America,Working class,Yes,94.3,86.9
AVGO-0693,Ahmed Ali,Broadcom,AVGO,Engineering,Senior,71.9,320800,3.4,67.3,North America,Working class,Yes,88.0,82.7
AVGO-0694,Hiroshi Okafor,Broadcom,AVGO,Quality,Senior,88.4,381100,5.0,68.5,Europe,Upper-middle,No,22.9,68.5
AVGO-0695,Arjun Lopez,Broadcom,AVGO,Fab/Manufacturing,Principal,93.3,516500,15.4,70.4,North America,Lower-middle,No,77.6,84.1
AVGO-0696,Fatima Smith,Broadcom,AVGO,Operations,Staff,73.7,326400,1.1,70.9,South Asia,Upper-middle,No,28.3,81.0
AVGO-0697,Michael Garcia,Broadcom,AVGO,Engineering,Senior,62.7,410300,4.7,53.5,North America,Affluent,No,28.2,52.4
AVGO-0698,Chen Khan,Broadcom,AVGO,Engineering,Principal,57.3,294800,7.7,74.7,North America,Middle,Yes,68.0,53.7
AVGO-0699,Yuki Yamamoto,Broadcom,AVGO,Engineering,Senior,82.7,244300,13.1,55.6,South Asia,Lower-middle,Yes,78.6,76.2
AVGO-0700,Nina Silva,Broadcom,AVGO,Engineering,Senior,93.1,356800,6.0,69.5,Oceania,Lower-middle,No,65.6,75.8
AVGO-0701,Emily Nguyen,Broadcom,AVGO,Engineering,Senior Director,67.1,333900,15.2,66.0,East Asia,Affluent,No,33.9,62.6
AVGO-0702,Nina Reyes,Broadcom,AVGO,Fab/Manufacturing,Director,67.3,147200,3.7,72.3,North America,Middle,No,39.3,42.4
AVGO-0703,Carlos Park,Broadcom,AVGO,Fab/Manufacturing,C-Suite,76.5,6204600,12.6,86.7,North America,Working class,Yes,99.0,53.8
AVGO-0704,John Smith,Broadcom,AVGO,Fab/Manufacturing,Senior,75.8,199800,15.8,59.5,North America,Middle,No,56.0,68.0
AVGO-0705,Michael Cohen,Broadcom,AVGO,Engineering,Senior Director,78.4,746600,28.6,64.3,Europe,Middle,No,59.2,69.5
AVGO-0706,Thomas Anderson,Broadcom,AVGO,Fab/Manufacturing,Senior,67.9,327900,5.1,55.2,South Asia,Middle,Yes,72.8,69.1
AVGO-0707,Maria Davis,Broadcom,AVGO,Research & AI,Senior,90.5,219800,4.1,60.3,Europe,Middle,No,40.5,58.6
AVGO-0708,Hiroshi Cohen,Broadcom,AVGO,Engineering,Senior,76.2,452900,1.5,62.5,North America,Upper-middle,No,28.6,59.3
AVGO-0709,David Yamamoto,Broadcom,AVGO,Research & AI,Senior Director,69.4,572300,5.8,65.5,Europe,Upper-middle,No,39.9,69.6
AVGO-0710,Daniel Rossi,Broadcom,AVGO,Engineering,Staff,62.8,232400,6.1,62.0,Latin America,Middle,No,57.7,58.3
AVGO-0711,Nina Petrov,Broadcom,AVGO,Supply Chain,Senior,81.2,198500,2.1,72.5,North America,Affluent,No,25.6,51.9
AVGO-0712,Nina Smith,Broadcom,AVGO,Research & AI,Senior,82.3,130500,3.3,70.7,East Asia,Lower-middle,Yes,69.8,69.2
AVGO-0713,Hannah Singh,Broadcom,AVGO,Sales & GTM,Staff,85.0,216000,10.5,73.7,North America,Working class,Yes,100.0,57.0
AVGO-0714,Kevin Chen,Broadcom,AVGO,Engineering,Senior,76.5,102300,6.9,62.7,South Asia,Upper-middle,No,33.8,70.9
AVGO-0715,Arjun Tanaka,Broadcom,AVGO,Engineering,Senior,59.6,214100,2.5,61.3,East Asia,Upper-middle,No,49.6,78.2
AVGO-0716,John Garcia,Broadcom,AVGO,Engineering,Principal,74.5,771200,11.5,64.3,South Asia,Lower-middle,No,65.4,66.3
AVGO-0717,Kevin Wang,Broadcom,AVGO,Quality,Senior,78.7,159300,5.4,70.8,North America,Middle,Yes,55.5,76.9
AVGO-0718,Chen Silva,Broadcom,AVGO,Operations,Principal,85.1,598200,4.5,61.4,North America,Lower-middle,Yes,82.9,65.6
AVGO-0719,James Kim,Broadcom,AVGO,Fab/Manufacturing,Staff,76.0,233500,12.6,59.4,Europe,Middle,No,49.4,65.1
AVGO-0720,David Kim,Broadcom,AVGO,Research & AI,Director,89.9,1036400,6.3,61.1,North America,Middle,No,46.3,71.0
AVGO-0721,Daniel Petrov,Broadcom,AVGO,Operations,Staff,58.7,246300,2.4,58.0,North America,Lower-middle,Yes,84.9,82.6
AVGO-0722,Daniel Davis,Broadcom,AVGO,Sales & GTM,Staff,77.4,494400,2.6,70.6,Latin America,Affluent,No,29.4,59.5
AVGO-0723,Emily Nguyen,Broadcom,AVGO,Fab/Manufacturing,Senior,81.2,925100,2.4,58.2,North America,Working class,No,79.0,88.5
AVGO-0724,Linda Rossi,Broadcom,AVGO,Engineering,Staff,86.3,283800,9.3,75.8,North America,Lower-middle,Yes,73.6,75.9
AVGO-0725,Emily Yamamoto,Broadcom,AVGO,Quality,Senior,81.1,407800,8.7,68.1,Africa,Lower-middle,Yes,63.9,71.2
AVGO-0726,Thomas Anderson,Broadcom,AVGO,Engineering,Senior Director,69.1,1571000,5.9,80.9,North America,Affluent,No,22.1,75.4
AVGO-0727,Raj Khan,Broadcom,AVGO,Engineering,Director,70.1,718300,4.1,61.6,North America,Working class,Yes,100.0,69.9
AVGO-0728,John Wang,Broadcom,AVGO,Sales & GTM,Principal,57.3,641500,19.1,67.9,Latin America,Middle,No,51.9,54.2
AVGO-0729,Michael Okafor,Broadcom,AVGO,Operations,Senior,70.5,262500,6.3,55.4,North America,Middle,No,56.9,64.1
AVGO-0730,Kevin Rossi,Broadcom,AVGO,Operations,Senior,56.5,423000,6.5,61.9,North America,Middle,No,45.0,54.9
AVGO-0731,Yuki Nguyen,Broadcom,AVGO,Operations,Principal,74.5,667000,5.3,54.3,South Asia,Middle,No,35.9,56.3
AVGO-0732,Hiroshi Tanaka,Broadcom,AVGO,Engineering,VP,100.0,1183300,9.1,78.8,North America,Middle,No,48.4,81.4
AVGO-0733,Mary Tanaka,Broadcom,AVGO,Operations,Senior,80.1,328100,8.0,60.7,North America,Upper-middle,No,41.4,69.5
AVGO-0734,Thomas Lee,Broadcom,AVGO,Fab/Manufacturing,Senior Director,68.7,349800,8.2,73.3,North America,Middle,No,59.7,74.0
AVGO-0735,Ahmed Cohen,Broadcom,AVGO,Operations,Director,69.8,1838400,6.4,63.1,North America,Affluent,No,30.7,72.9
AVGO-0736,Daniel Martinez,Broadcom,AVGO,Engineering,Senior,98.3,625300,0.5,65.6,East Asia,Middle,Yes,53.4,81.5
AVGO-0737,Nina Yamamoto,Broadcom,AVGO,Fab/Manufacturing,Principal,74.9,424800,6.8,72.8,East Asia,Middle,No,59.4,77.5
AVGO-0738,Ahmed Rossi,Broadcom,AVGO,Engineering,Senior Director,96.2,1432800,26.1,65.5,Africa,Affluent,No,13.6,68.6
AVGO-0739,Carlos Park,Broadcom,AVGO,Quality,VP,100.0,812200,16.3,75.7,South Asia,Lower-middle,Yes,76.3,83.6
AVGO-0740,Kevin Anderson,Broadcom,AVGO,Engineering,Principal,81.3,137300,16.4,65.9,East Asia,Lower-middle,No,67.7,68.0
AVGO-0741,John Brown,Broadcom,AVGO,Sales & GTM,Staff,85.0,585600,9.7,57.7,South Asia,Working class,Yes,83.1,66.1
AVGO-0742,Maria Petrov,Broadcom,AVGO,Engineering,Senior,78.8,274500,4.6,59.1,South Asia,Middle,No,61.0,77.3
AVGO-0743,Raj Park,Broadcom,AVGO,Engineering,Senior,71.1,164600,7.3,60.6,Latin America,Upper-middle,No,34.7,62.6
AVGO-0744,John Schmidt,Broadcom,AVGO,Fab/Manufacturing,Staff,81.1,443600,9.9,50.3,South Asia,Middle,No,46.9,51.8
AVGO-0745,Wei Singh,Broadcom,AVGO,Engineering,Staff,80.6,411100,3.8,53.6,Europe,Working class,Yes,92.6,91.3
AVGO-0746,Thomas Silva,Broadcom,AVGO,Engineering,Director,81.5,901100,9.7,67.9,Latin America,Working class,Yes,87.6,58.1
AVGO-0747,Sofia Garcia,Broadcom,AVGO,Research & AI,Senior,68.3,395500,3.1,59.9,Middle East,Affluent,No,26.9,97.5
AVGO-0748,Daniel Okafor,Broadcom,AVGO,Fab/Manufacturing,Principal,77.3,185400,7.9,62.4,North America,Upper-middle,No,40.6,61.4
AVGO-0749,Hiroshi Anderson,Broadcom,AVGO,Engineering,Senior,77.2,214500,10.1,54.8,North America,Middle,No,62.6,67.3
AVGO-0750,Hannah Tanaka,Broadcom,AVGO,Finance,Staff,79.6,572700,14.6,59.5,North America,Lower-middle,Yes,74.3,73.0
AVGO-0751,Daniel Petrov,Broadcom,AVGO,Fab/Manufacturing,Staff,63.7,586700,6.0,72.3,East Asia,Affluent,No,17.4,64.9
AVGO-0752,Linda Lee,Broadcom,AVGO,Operations,Principal,71.3,226400,2.5,56.7,South Asia,Middle,No,53.7,75.6
AVGO-0753,Michael Davis,Broadcom,AVGO,Engineering,Staff,75.9,263900,5.4,63.0,North America,Affluent,No,30.2,68.5
AVGO-0754,John Lee,Broadcom,AVGO,Legal & Policy,Senior,92.6,105100,15.3,57.5,North America,Middle,No,55.5,79.0
AVGO-0755,Arjun Park,Broadcom,AVGO,Fab/Manufacturing,Senior,84.8,378200,5.9,75.5,East Asia,Upper-middle,No,25.5,79.6
AVGO-0756,Mary Silva,Broadcom,AVGO,Fab/Manufacturing,Staff,72.7,738600,19.1,51.5,North America,Lower-middle,No,72.6,81.9
AVGO-0757,John Chen,Broadcom,AVGO,Engineering,Senior,99.4,154300,4.0,58.9,East Asia,Middle,No,58.8,87.0
AVGO-0758,Priya Lee,Broadcom,AVGO,Finance,Senior Director,77.2,1154600,9.3,65.5,North America,Working class,No,84.7,62.6
AVGO-0759,David Wang,Broadcom,AVGO,Operations,Senior,73.9,363300,2.8,51.9,South Asia,Middle,No,50.6,57.8
AVGO-0760,Wei Patel,Broadcom,AVGO,Quality,Principal,93.3,1005300,3.2,75.9,South Asia,Middle,No,63.4,76.5
AVGO-0761,Chen Chen,Broadcom,AVGO,Engineering,Staff,69.4,269200,11.6,64.9,East Asia,Upper-middle,No,35.9,55.5
