employee_id,name,company,ticker,department,level,performance_score,total_compensation_usd,tenure_years,potential_index,origin_region,socioeconomic_origin,first_generation_professional,adversity_origin_score,mental_strength
2222-0514,Reem Al-Rashid,Saudi Aramco,2222.SR,HSE/Safety,Director,72.9,94200,7.9,75.1,Europe,Upper-middle,No,39.8,71.6
2222-0515,Tariq Al-Ghamdi,Saudi Aramco,2222.SR,Upstream/Engineering,VP,81.2,618200,8.5,75.3,Middle East,Middle,Yes,54.3,76.2
2222-0516,Hessa Al-Juhani,Saudi Aramco,2222.SR,Finance,Senior,83.9,301500,20.0,62.7,South Asia,Middle,No,60.7,69.8
2222-0517,Yousef Al-Rashid,Saudi Aramco,2222.SR,Sales & Trading,Principal,96.4,456600,9.1,65.5,Middle East,Working class,No,85.4,71.4
2222-0518,Layla Al-Rashid,Saudi Aramco,2222.SR,Upstream/Engineering,Director,83.6,357600,23.9,48.6,Middle East,Middle,No,42.3,74.0
2222-0519,Majed Al-Sulaiman,Saudi Aramco,2222.SR,Operations,Staff,79.8,167400,4.1,81.0,Middle East,Middle,Yes,52.5,60.1
2222-0520,Ziad Al-Otaibi,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,81.5,178400,7.9,78.5,Middle East,Middle,No,47.5,74.8
2222-0521,Saud Al-Hassan,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,84.5,291900,14.5,61.4,Africa,Upper-middle,No,38.5,75.7
2222-0522,Yousef Al-Rashid,Saudi Aramco,2222.SR,HSE/Safety,Staff,83.5,474300,10.2,61.0,Middle East,Lower-middle,No,72.9,69.3
2222-0523,Jana Al-Subaie,Saudi Aramco,2222.SR,People/HR,Senior,85.0,151600,5.7,63.5,South Asia,Middle,Yes,65.5,72.5
2222-0524,Reem Al-Subaie,Saudi Aramco,2222.SR,Sales & Trading,Principal,81.1,183700,8.2,71.0,Middle East,Working class,Yes,82.2,80.6
2222-0525,Rana Al-Nasser,Saudi Aramco,2222.SR,Finance,SVP,91.8,1224300,28.9,61.2,Middle East,Upper-middle,No,40.7,65.9
2222-0526,Noura Al-Qahtani,Saudi Aramco,2222.SR,Research & Tech,Senior,74.3,190000,11.0,65.7,South Asia,Working class,Yes,96.4,68.6
2222-0527,Nasser Al-Rashid,Saudi Aramco,2222.SR,Refining & Chemicals,Senior Director,80.4,1028800,19.2,62.5,Middle East,Middle,No,52.1,63.3
2222-0528,Nasser Al-Shehri,Saudi Aramco,2222.SR,Research & Tech,Senior,76.4,101700,6.2,60.1,Middle East,Lower-middle,Yes,79.1,73.1
2222-0529,Noura Al-Mutairi,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,88.6,344100,9.4,60.1,Middle East,Upper-middle,No,20.5,63.2
2222-0530,Faisal Al-Hassan,Saudi Aramco,2222.SR,Refining & Chemicals,Staff,78.4,198800,9.9,66.7,Middle East,Upper-middle,No,40.9,64.8
2222-0531,Bandar Al-Qahtani,Saudi Aramco,2222.SR,Research & Tech,Director,86.6,462600,8.2,64.4,Middle East,Affluent,No,15.0,75.6
2222-0532,Huda Al-Qahtani,Saudi Aramco,2222.SR,Finance,VP,80.8,660100,11.4,72.2,Middle East,Middle,No,53.9,70.0
2222-0533,Mohammed Al-Saud,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,65.0,309600,9.9,53.1,Middle East,Working class,No,87.2,75.1
2222-0534,Dana Al-Otaibi,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,78.2,93600,21.5,60.5,Middle East,Upper-middle,Yes,47.7,64.2
2222-0535,Faisal Al-Faraj,Saudi Aramco,2222.SR,Research & Tech,Principal,77.3,602300,8.1,80.1,Middle East,Working class,Yes,97.6,84.7
2222-0536,Khalid Al-Amri,Saudi Aramco,2222.SR,Finance,Staff,71.8,152200,10.5,57.7,Middle East,Affluent,No,21.9,64.9
2222-0537,Amal Bin Laden,Saudi Aramco,2222.SR,Refining & Chemicals,VP,70.4,626100,10.2,60.8,Middle East,Lower-middle,Yes,78.2,78.9
2222-0538,Maryam Al-Juhani,Saudi Aramco,2222.SR,Refining & Chemicals,VP,86.2,516600,24.0,63.9,Middle East,Middle,No,45.2,93.0
2222-0539,Majed Al-Zahrani,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,79.3,125200,18.3,66.8,Middle East,Middle,Yes,57.7,87.5
2222-0540,Reem Al-Maliki,Saudi Aramco,2222.SR,Operations,Director,83.6,508100,11.2,59.0,South Asia,Lower-middle,No,61.2,54.3
2222-0541,Maryam Al-Mutairi,Saudi Aramco,2222.SR,Upstream/Engineering,Director,83.0,494700,7.3,68.4,Middle East,Middle,Yes,66.9,70.7
2222-0542,Fatima Al-Otaibi,Saudi Aramco,2222.SR,Research & Tech,Senior,79.0,67200,15.6,52.3,Middle East,Working class,Yes,84.3,68.5
2222-0543,Lina Al-Mutairi,Saudi Aramco,2222.SR,Refining & Chemicals,Staff,81.7,103700,7.1,63.8,Middle East,Lower-middle,Yes,66.3,66.8
2222-0544,Majed Al-Hassan,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,76.0,133000,5.7,68.2,South Asia,Lower-middle,No,67.2,75.0
2222-0545,Jana Al-Saud,Saudi Aramco,2222.SR,Research & Tech,Principal,88.2,436400,8.4,66.8,Europe,Working class,Yes,86.6,66.7
2222-0546,Majed Al-Qahtani,Saudi Aramco,2222.SR,HSE/Safety,Senior,61.9,48200,13.6,60.9,Middle East,Lower-middle,No,49.9,58.1
2222-0547,Tariq Al-Harbi,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,88.0,476100,15.9,57.3,Middle East,Upper-middle,No,41.5,69.3
2222-0548,Abdullah Al-Sulaiman,Saudi Aramco,2222.SR,Upstream/Engineering,VP,85.4,219100,10.0,76.6,Middle East,Working class,No,89.6,75.3
2222-0549,Sara Al-Maliki,Saudi Aramco,2222.SR,Operations,Director,68.3,134700,8.7,75.8,Africa,Working class,Yes,82.8,79.2
2222-0550,Hessa Al-Hassan,Saudi Aramco,2222.SR,Operations,Principal,76.4,228300,19.0,65.0,Middle East,Working class,Yes,79.8,79.1
2222-0551,Tariq Al-Mutairi,Saudi Aramco,2222.SR,Operations,Senior,78.2,137500,12.8,72.4,Middle East,Lower-middle,Yes,82.0,81.2
2222-0552,Huda Al-Faraj,Saudi Aramco,2222.SR,Research & Tech,Director,75.5,203800,9.2,74.4,Middle East,Upper-middle,Yes,50.2,70.9
2222-0553,Nasser Al-Rashid,Saudi Aramco,2222.SR,HSE/Safety,Principal,97.8,393900,9.6,78.3,Africa,Working class,No,83.2,79.5
2222-0554,Huda Al-Sulaiman,Saudi Aramco,2222.SR,Finance,Director,82.0,287000,14.8,79.4,Middle East,Working class,Yes,93.4,85.5
2222-0555,Omar Al-Rashid,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,88.6,121700,8.7,54.6,Middle East,Lower-middle,Yes,80.2,68.1
2222-0556,Dana Al-Nasser,Saudi Aramco,2222.SR,Research & Tech,Principal,83.9,212300,18.1,56.0,Europe,Upper-middle,No,35.2,61.0
2222-0557,Aisha Al-Ghamdi,Saudi Aramco,2222.SR,Operations,Staff,99.6,262200,10.0,65.6,Middle East,Lower-middle,No,77.7,92.4
2222-0558,Lina Al-Faraj,Saudi Aramco,2222.SR,Upstream/Engineering,Director,87.9,612700,5.5,74.3,Middle East,Working class,No,82.1,73.4
2222-0559,Saud Al-Dossari,Saudi Aramco,2222.SR,Refining & Chemicals,Director,84.9,239500,17.3,59.0,South Asia,Lower-middle,Yes,60.5,59.2
2222-0560,Huda Al-Sulaiman,Saudi Aramco,2222.SR,Sales & Trading,Senior,74.6,159400,8.4,50.6,South Asia,Affluent,Yes,22.8,60.6
2222-0561,Noura Al-Otaibi,Saudi Aramco,2222.SR,Supply Chain,Principal,75.9,160100,17.9,63.8,Middle East,Working class,Yes,80.0,56.4
2222-0562,Faisal Al-Dossari,Saudi Aramco,2222.SR,HSE/Safety,Director,68.2,246200,40.0,52.1,Middle East,Upper-middle,No,44.0,69.7
2222-0563,Salem Al-Amri,Saudi Aramco,2222.SR,Finance,Director,89.9,143700,12.8,59.8,Middle East,Middle,No,52.1,69.8
2222-0564,Reem Al-Saud,Saudi Aramco,2222.SR,Research & Tech,Principal,68.9,392500,6.5,72.0,Middle East,Upper-middle,No,40.7,65.5
2222-0565,Abdullah Al-Sulaiman,Saudi Aramco,2222.SR,Refining & Chemicals,Director,88.5,211800,9.0,63.6,Middle East,Middle,No,57.3,65.9
2222-0566,Bandar Al-Mutairi,Saudi Aramco,2222.SR,Operations,Senior,85.0,130600,5.6,51.8,Middle East,Upper-middle,No,34.3,81.5
2222-0567,Reem Al-Maliki,Saudi Aramco,2222.SR,Operations,Senior,77.5,59600,5.0,72.1,Middle East,Lower-middle,No,58.1,58.4
2222-0568,Tariq Al-Subaie,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,87.4,112000,9.3,56.5,Middle East,Working class,Yes,91.4,63.8
2222-0569,Yousef Al-Juhani,Saudi Aramco,2222.SR,Refining & Chemicals,Principal,76.5,653500,13.8,58.1,Middle East,Middle,No,49.0,58.7
2222-0570,Rana Al-Nasser,Saudi Aramco,2222.SR,HSE/Safety,Senior,81.8,200200,14.5,60.6,Middle East,Working class,No,82.4,61.7
2222-0571,Khalid Al-Sulaiman,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,77.4,124900,12.1,55.0,Middle East,Affluent,No,21.3,68.6
2222-0572,Omar Al-Anazi,Saudi Aramco,2222.SR,Supply Chain,Senior,82.0,139900,4.2,59.8,South Asia,Working class,Yes,100.0,78.6
2222-0573,Reem Al-Harbi,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,85.7,461400,19.6,63.1,Middle East,Middle,No,51.9,71.6
2222-0574,Khalid Al-Qahtani,Saudi Aramco,2222.SR,Operations,Staff,71.2,128300,21.7,61.5,Middle East,Affluent,No,17.9,78.5
2222-0575,Huda Al-Zahrani,Saudi Aramco,2222.SR,Research & Tech,Senior Director,95.3,568900,10.4,75.5,Middle East,Working class,No,77.2,68.0
2222-0576,Abdullah Al-Otaibi,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,77.2,88800,14.8,60.6,Africa,Lower-middle,No,71.7,64.8
2222-0577,Faisal Al-Hassan,Saudi Aramco,2222.SR,Operations,VP,87.5,734400,10.9,78.2,Middle East,Upper-middle,No,40.8,63.3
2222-0578,Ziad Al-Qahtani,Saudi Aramco,2222.SR,Operations,Senior Director,82.7,161500,17.6,70.0,Middle East,Working class,Yes,91.7,82.3
2222-0579,Saud Al-Hassan,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,79.9,271600,13.0,65.4,Middle East,Upper-middle,No,33.1,53.1
2222-0580,Dana Al-Qahtani,Saudi Aramco,2222.SR,Supply Chain,Staff,84.1,149900,16.0,61.5,Middle East,Working class,Yes,81.1,60.5
2222-0581,Saud Al-Ghamdi,Saudi Aramco,2222.SR,Sales & Trading,Senior Director,80.4,178900,15.2,79.0,Africa,Working class,Yes,100.0,95.2
2222-0582,Rana Al-Hassan,Saudi Aramco,2222.SR,Supply Chain,Senior,76.0,78500,5.3,71.5,Middle East,Middle,Yes,63.4,72.9
2222-0583,Ziad Al-Hassan,Saudi Aramco,2222.SR,Supply Chain,Director,81.3,168500,20.7,62.6,Europe,Affluent,No,32.5,78.8
2222-0584,Yousef Al-Ghamdi,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,61.7,73000,7.1,65.4,Middle East,Middle,No,49.3,71.1
2222-0585,Ziad Al-Anazi,Saudi Aramco,2222.SR,Operations,Principal,73.1,124900,10.5,73.2,Middle East,Middle,No,43.6,71.3
2222-0586,Abdullah Al-Amri,Saudi Aramco,2222.SR,HSE/Safety,Senior Director,83.1,402200,10.8,70.8,Middle East,Working class,Yes,89.3,78.9
2222-0587,Dana Al-Qahtani,Saudi Aramco,2222.SR,HSE/Safety,VP,79.2,289700,28.6,62.4,Europe,Working class,Yes,82.5,59.7
2222-0588,Amal Al-Amri,Saudi Aramco,2222.SR,Sales & Trading,Senior,87.3,172100,6.8,68.7,South Asia,Working class,Yes,94.0,75.4
2222-0589,Faisal Al-Saud,Saudi Aramco,2222.SR,Operations,Senior,87.1,130800,10.7,66.6,Middle East,Middle,No,55.5,59.4
2222-0590,Nasser Al-Anazi,Saudi Aramco,2222.SR,Research & Tech,Staff,78.9,224200,6.0,70.0,Middle East,Affluent,No,20.4,61.2
2222-0591,Sara Al-Otaibi,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,76.5,161300,4.7,66.6,Middle East,Lower-middle,Yes,82.8,73.0
2222-0592,Lina Al-Dossari,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,79.0,45400,15.9,60.4,Europe,Middle,No,55.6,86.8
2222-0593,Fatima Al-Amri,Saudi Aramco,2222.SR,Finance,Senior,79.3,126700,4.4,61.4,Middle East,Lower-middle,No,74.8,85.9
2222-0594,Abdullah Al-Rashid,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,69.3,110700,7.7,77.2,Middle East,Upper-middle,No,46.5,74.9
2222-0595,Noura Al-Subaie,Saudi Aramco,2222.SR,Operations,Director,79.5,375600,10.6,70.3,Middle East,Lower-middle,No,65.2,71.7
2222-0596,Majed Al-Anazi,Saudi Aramco,2222.SR,Operations,Principal,82.6,84100,7.1,87.2,Middle East,Upper-middle,No,24.2,65.4
2222-0597,Saud Al-Otaibi,Saudi Aramco,2222.SR,Finance,Senior,76.8,61400,16.0,60.1,Middle East,Working class,No,75.2,68.4
2222-0598,Nasser Al-Rashid,Saudi Aramco,2222.SR,Research & Tech,Senior,77.8,109400,12.8,54.3,Middle East,Middle,No,46.8,69.4
2222-0599,Noura Al-Mutairi,Saudi Aramco,2222.SR,Research & Tech,Principal,91.8,178600,16.1,63.1,Africa,Lower-middle,No,76.6,77.9
2222-0600,Faisal Al-Ghamdi,Saudi Aramco,2222.SR,Operations,VP,96.5,666400,12.3,67.7,Middle East,Working class,Yes,88.9,70.6
2222-0601,Hamad Al-Dossari,Saudi Aramco,2222.SR,Research & Tech,Staff,77.4,310900,7.6,76.0,Southeast Asia,Lower-middle,No,61.5,73.7
2222-0602,Khalid Al-Faraj,Saudi Aramco,2222.SR,Operations,Senior,86.3,119600,21.2,51.8,South Asia,Middle,No,57.9,68.4
2222-0603,Faisal Al-Dossari,Saudi Aramco,2222.SR,Operations,Staff,88.0,114400,11.0,72.5,Middle East,Lower-middle,Yes,78.6,95.0
2222-0604,Tariq Al-Shehri,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,75.5,291200,9.5,68.3,Middle East,Middle,No,49.1,64.8
2222-0605,Bandar Al-Sulaiman,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,86.2,220900,8.2,70.7,Middle East,Lower-middle,Yes,79.7,81.5
2222-0606,Yousef Al-Rashid,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,75.8,85300,7.7,64.1,Middle East,Middle,No,53.8,65.1
2222-0607,Rana Al-Zahrani,Saudi Aramco,2222.SR,Upstream/Engineering,Director,81.5,640800,15.4,64.0,Middle East,Middle,Yes,55.2,73.3
2222-0608,Maryam Al-Subaie,Saudi Aramco,2222.SR,Refining & Chemicals,Staff,77.6,254400,10.3,60.8,South Asia,Affluent,No,23.5,60.0
2222-0609,Mohammed Al-Dossari,Saudi Aramco,2222.SR,HSE/Safety,Staff,79.3,138900,7.4,75.3,Middle East,Lower-middle,Yes,74.2,81.8
2222-0610,Aisha Al-Maliki,Saudi Aramco,2222.SR,Refining & Chemicals,Principal,78.7,346700,15.8,73.9,Middle East,Middle,No,38.7,67.2
2222-0611,Mohammed Al-Amri,Saudi Aramco,2222.SR,Upstream/Engineering,VP,85.1,738400,11.7,67.2,Middle East,Middle,No,60.2,65.1
2222-0612,Layla Al-Zahrani,Saudi Aramco,2222.SR,HSE/Safety,Director,96.6,234300,11.3,75.7,Middle East,Working class,Yes,87.0,71.2
2222-0613,Aisha Al-Rashid,Saudi Aramco,2222.SR,Supply Chain,VP,93.7,243500,18.5,70.9,Middle East,Middle,No,57.9,91.0
2222-0614,Salem Al-Dossari,Saudi Aramco,2222.SR,HSE/Safety,Director,85.6,438700,22.1,57.0,Middle East,Lower-middle,Yes,74.6,61.8
2222-0615,Rana Al-Juhani,Saudi Aramco,2222.SR,Supply Chain,Senior,73.9,100100,5.1,71.9,Middle East,Lower-middle,Yes,80.9,94.9
2222-0616,Sara Al-Subaie,Saudi Aramco,2222.SR,HSE/Safety,Director,85.5,454800,24.3,60.9,Middle East,Middle,No,51.6,55.7
2222-0617,Hamad Al-Faraj,Saudi Aramco,2222.SR,Research & Tech,Senior,83.5,253500,11.0,57.4,Middle East,Middle,No,68.5,78.7
2222-0618,Mohammed Al-Faraj,Saudi Aramco,2222.SR,Refining & Chemicals,Principal,83.7,113300,15.6,62.5,Europe,Lower-middle,No,74.4,61.6
2222-0619,Mohammed Al-Amri,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,72.6,69000,16.6,63.5,Middle East,Lower-middle,No,63.5,78.7
2222-0620,Lina Al-Juhani,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,81.7,136200,16.1,61.8,Africa,Middle,No,57.9,68.1
2222-0621,Sara Al-Mutairi,Saudi Aramco,2222.SR,Sales & Trading,Staff,77.4,158100,5.1,67.8,Middle East,Middle,No,57.0,65.7
2222-0622,Hamad Al-Otaibi,Saudi Aramco,2222.SR,Refining & Chemicals,Principal,89.5,255000,15.2,63.3,Middle East,Middle,No,46.1,34.4
2222-0623,Fatima Al-Faraj,Saudi Aramco,2222.SR,Operations,Senior,66.4,91700,9.0,51.3,Middle East,Lower-middle,Yes,86.3,76.8
2222-0624,Nasser Al-Subaie,Saudi Aramco,2222.SR,Operations,Senior Director,84.4,486800,10.7,66.1,Middle East,Middle,Yes,64.9,41.4
2222-0625,Amal Al-Harbi,Saudi Aramco,2222.SR,Supply Chain,Staff,78.9,222800,7.0,76.3,Middle East,Working class,Yes,85.8,62.3
2222-0626,Majed Al-Subaie,Saudi Aramco,2222.SR,Research & Tech,Staff,73.8,361300,7.5,64.2,Middle East,Middle,No,46.4,68.6
2222-0627,Noura Al-Hassan,Saudi Aramco,2222.SR,People/HR,Senior Director,81.1,298300,11.5,56.2,Middle East,Affluent,No,24.1,65.0
2222-0628,Abdullah Al-Amri,Saudi Aramco,2222.SR,Upstream/Engineering,Director,76.1,283100,23.7,61.2,North America,Working class,Yes,86.2,79.7
2222-0629,Salem Al-Mutairi,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,95.2,307400,24.4,57.2,Middle East,Middle,Yes,60.8,75.7
2222-0630,Layla Al-Maliki,Saudi Aramco,2222.SR,Refining & Chemicals,VP,86.1,425400,28.1,58.7,Middle East,Affluent,No,27.8,57.8
2222-0631,Hessa Al-Anazi,Saudi Aramco,2222.SR,HSE/Safety,Staff,77.8,432900,12.1,70.8,Middle East,Middle,No,62.8,85.2
2222-0632,Hessa Bin Laden,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,79.2,130700,18.9,45.9,Middle East,Middle,Yes,61.3,69.9
2222-0633,Salem Al-Rashid,Saudi Aramco,2222.SR,Supply Chain,Staff,80.6,148600,19.9,59.7,Middle East,Middle,No,51.0,61.0
2222-0634,Sara Al-Saud,Saudi Aramco,2222.SR,Supply Chain,Staff,82.5,217900,11.2,70.1,South Asia,Upper-middle,No,32.1,66.0
2222-0635,Hessa Al-Otaibi,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,65.5,107200,12.3,62.0,Middle East,Lower-middle,No,70.7,70.4
2222-0636,Sara Al-Harbi,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,74.7,221400,11.5,55.5,South Asia,Lower-middle,Yes,77.1,73.8
2222-0637,Nasser Al-Juhani,Saudi Aramco,2222.SR,Finance,VP,80.0,562500,13.5,70.4,Middle East,Lower-middle,Yes,74.5,65.7
2222-0638,Hamad Al-Qahtani,Saudi Aramco,2222.SR,Upstream/Engineering,Director,84.8,197800,10.1,70.9,Middle East,Affluent,No,38.0,71.4
2222-0639,Yousef Al-Mutairi,Saudi Aramco,2222.SR,Finance,Senior,81.8,264400,15.1,56.5,Middle East,Working class,Yes,92.2,85.5
2222-0640,Nasser Al-Sulaiman,Saudi Aramco,2222.SR,Research & Tech,Senior Director,81.7,537100,14.8,66.4,Middle East,Middle,No,59.8,63.6
2222-0641,Noura Al-Otaibi,Saudi Aramco,2222.SR,Refining & Chemicals,Principal,87.0,456700,19.8,59.3,Middle East,Middle,No,44.0,53.6
2222-0642,Abdullah Al-Juhani,Saudi Aramco,2222.SR,Research & Tech,Senior,78.6,170200,10.7,56.6,Middle East,Affluent,No,29.4,55.8
2222-0643,Majed Al-Maliki,Saudi Aramco,2222.SR,Operations,Director,70.9,326000,12.0,67.0,Middle East,Upper-middle,No,25.1,64.9
2222-0644,Khalid Al-Nasser,Saudi Aramco,2222.SR,Operations,Staff,89.1,224800,24.0,67.4,Middle East,Middle,No,52.5,78.8
2222-0645,Nasser Al-Ghamdi,Saudi Aramco,2222.SR,Operations,Senior,76.9,92600,15.8,72.0,Middle East,Lower-middle,Yes,71.0,71.0
2222-0646,Ziad Al-Shehri,Saudi Aramco,2222.SR,HSE/Safety,Director,91.8,472300,11.6,67.0,East Asia,Lower-middle,Yes,72.1,67.8
2222-0647,Hessa Al-Dossari,Saudi Aramco,2222.SR,Operations,Senior,78.6,69700,10.1,62.5,Middle East,Upper-middle,No,44.3,71.9
2222-0648,Layla Al-Juhani,Saudi Aramco,2222.SR,HSE/Safety,Senior,71.8,213600,14.6,58.1,Middle East,Working class,No,93.9,59.7
2222-0649,Aisha Al-Saud,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,100.0,309400,8.8,55.0,Middle East,Lower-middle,Yes,74.3,74.5
2222-0650,Salem Al-Saud,Saudi Aramco,2222.SR,Refining & Chemicals,Director,77.8,292500,20.8,56.8,Middle East,Lower-middle,No,60.4,71.9
2222-0651,Yousef Al-Faraj,Saudi Aramco,2222.SR,Refining & Chemicals,Director,75.8,140000,6.6,65.1,Middle East,Affluent,No,18.1,61.6
2222-0652,Khalid Al-Mutairi,Saudi Aramco,2222.SR,Refining & Chemicals,Senior,82.5,101900,5.3,62.1,South Asia,Working class,Yes,84.8,65.8
2222-0653,Omar Al-Juhani,Saudi Aramco,2222.SR,Refining & Chemicals,Principal,75.7,156700,13.3,65.9,Middle East,Affluent,No,18.8,65.8
2222-0654,Bandar Al-Subaie,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,81.1,80300,20.5,59.3,Middle East,Upper-middle,No,38.6,66.5
2222-0655,Omar Bin Laden,Saudi Aramco,2222.SR,Operations,Director,79.7,378100,4.8,73.5,Middle East,Affluent,No,23.1,64.6
2222-0656,Ziad Al-Juhani,Saudi Aramco,2222.SR,Research & Tech,Senior Director,73.9,437700,11.6,69.6,Middle East,Middle,Yes,57.2,68.3
2222-0657,Ziad Al-Ghamdi,Saudi Aramco,2222.SR,Refining & Chemicals,VP,96.7,1260800,11.9,71.5,Middle East,Lower-middle,Yes,71.3,65.2
2222-0658,Dana Al-Maliki,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,75.7,91000,8.4,61.7,Africa,Working class,Yes,84.9,74.5
2222-0659,Tariq Al-Ghamdi,Saudi Aramco,2222.SR,Supply Chain,Principal,83.3,87100,14.7,67.1,Middle East,Middle,Yes,66.4,89.1
2222-0660,Faisal Al-Rashid,Saudi Aramco,2222.SR,HSE/Safety,Staff,66.9,235800,9.7,50.0,Middle East,Affluent,No,32.0,69.3
2222-0661,Majed Al-Otaibi,Saudi Aramco,2222.SR,Operations,Senior,74.3,241200,5.6,66.3,Middle East,Lower-middle,Yes,81.3,83.2
2222-0662,Majed Al-Anazi,Saudi Aramco,2222.SR,Finance,Senior,76.6,136400,14.2,62.0,Middle East,Middle,No,44.5,69.9
2222-0663,Hessa Al-Subaie,Saudi Aramco,2222.SR,Research & Tech,Principal,92.2,262300,18.3,65.4,Middle East,Lower-middle,No,72.9,69.5
2222-0664,Huda Al-Faraj,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,72.2,75400,7.4,60.6,Middle East,Lower-middle,Yes,85.0,72.3
2222-0665,Hessa Al-Maliki,Saudi Aramco,2222.SR,HSE/Safety,Senior,76.2,232000,10.2,61.9,South Asia,Upper-middle,No,49.6,80.8
2222-0666,Lina Al-Shehri,Saudi Aramco,2222.SR,Research & Tech,Principal,75.1,225800,8.4,64.6,Middle East,Middle,No,63.7,57.1
2222-0667,Tariq Al-Zahrani,Saudi Aramco,2222.SR,Supply Chain,Senior,76.5,134800,6.9,49.0,Middle East,Working class,Yes,98.7,70.8
2222-0668,Lina Bin Laden,Saudi Aramco,2222.SR,Upstream/Engineering,Staff,72.0,136800,10.2,58.5,Middle East,Lower-middle,Yes,74.5,72.6
2222-0669,Bandar Al-Hassan,Saudi Aramco,2222.SR,Supply Chain,Director,80.9,127500,23.4,62.8,Middle East,Lower-middle,No,61.9,52.1
2222-0670,Hessa Al-Shehri,Saudi Aramco,2222.SR,Research & Tech,Principal,80.2,139300,10.8,67.4,Middle East,Working class,Yes,97.6,71.0
2222-0671,Fatima Al-Mutairi,Saudi Aramco,2222.SR,Sales & Trading,Director,88.7,353100,15.2,65.8,Middle East,Middle,No,49.1,80.0
2222-0672,Reem Al-Rashid,Saudi Aramco,2222.SR,Operations,Principal,71.2,507100,14.9,62.5,Europe,Lower-middle,No,72.4,81.6
2222-0673,Jana Al-Otaibi,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,78.0,398100,7.4,57.8,Middle East,Upper-middle,No,42.9,45.7
2222-0674,Ziad Al-Shehri,Saudi Aramco,2222.SR,Research & Tech,Director,87.8,567900,17.5,66.2,Middle East,Upper-middle,No,21.8,70.2
2222-0675,Omar Al-Nasser,Saudi Aramco,2222.SR,Research & Tech,Senior Director,69.6,291900,21.3,59.0,Middle East,Working class,Yes,97.3,77.6
2222-0676,Maryam Al-Zahrani,Saudi Aramco,2222.SR,Research & Tech,Principal,71.5,210100,13.6,53.1,Middle East,Middle,No,37.2,64.3
2222-0677,Sara Al-Saud,Saudi Aramco,2222.SR,Upstream/Engineering,Director,65.3,91800,5.1,69.4,Middle East,Working class,Yes,87.6,68.9
2222-0678,Ziad Al-Amri,Saudi Aramco,2222.SR,Finance,SVP,86.4,378000,31.6,80.1,Middle East,Middle,No,53.4,74.2
2222-0679,Nasser Al-Qahtani,Saudi Aramco,2222.SR,Upstream/Engineering,Senior,74.8,128500,11.9,60.6,Middle East,Lower-middle,Yes,80.8,78.3
2222-0680,Yousef Al-Mutairi,Saudi Aramco,2222.SR,Operations,Staff,81.8,514100,13.9,59.4,Middle East,Working class,Yes,90.3,72.8
2222-0681,Reem Al-Saud,Saudi Aramco,2222.SR,Upstream/Engineering,Principal,86.8,488000,10.5,67.1,Middle East,Upper-middle,No,37.1,80.7
2222-0682,Tariq Al-Ghamdi,Saudi Aramco,2222.SR,Operations,Director,65.0,375900,11.6,62.7,Middle East,Upper-middle,No,45.0,63.0
2222-0683,Reem Al-Sulaiman,Saudi Aramco,2222.SR,Refining & Chemicals,VP,87.5,764300,21.3,60.9,Middle East,Lower-middle,Yes,76.0,62.3
2222-0684,Dana Al-Nasser,Saudi Aramco,2222.SR,Sales & Trading,Principal,81.0,321300,21.8,60.1,South Asia,Upper-middle,No,31.0,53.5
2222-0685,Hamad Al-Rashid,Saudi Aramco,2222.SR,Refining & Chemicals,Principal,81.3,185200,6.6,63.8,Middle East,Working class,No,98.2,82.4
2222-0686,Huda Bin Laden,Saudi Aramco,2222.SR,Research & Tech,VP,72.5,485500,8.2,76.3,Middle East,Lower-middle,No,66.8,76.9
